id_komentar,author_name,text_display,Sentimen
Ugx5Q1LeZxXWOF9jWJR4AaABAg,Bayu arifin,"Yg suka konspirasi angkat jempolnya pemikiran gua menuju new world order keknya , di samarkan biar mudah d terima nantinya ......",-1.0
UgzHsc7KRChf66jd8AJ4AaABAg,Sweet nona,helowww itu virus paling di takuti dunia heloww,-1.0
Ugz5uMEIZW1Er9j4bOV4AaABAg,Zyank Muhamad Ridwan,"Baru satu minggu yg lalu klo ga salah..
Presiden membuat pernyataan di berbagai media PSBB tdk di longgarkan tp sblm H- 3 ..mall di berbagai daerah di izinkan buka kembali sblm itu transportasi jarak jauh di izinkan buka kembali...
Skrang H+1 mulai dg membuat kebijakan baru yg bernama new normal dg di izinkan mall perkantoran dll buka kembali..
Wkwkwk..
Klo rakyat pada menanggapi Kebijakan2 PEMERINTAH maka rakyat bisa pada stress..
Krn itu..
Himbauan untk warga masyarakat..
Ga usah di tanggapi Kebijakan2 PEMERINTAH..
Suka2 PEMERINTAH aja buat kebijakan..
Biarin aja ya..
Nanti kalian bisa STRESS...
Wkwkwk..",-1.0
Ugx7OGbp5Iy3bzC2FHR4AaABAg,mancing liar ML,mundur kenak maju kenak...hidup itu seperti maen catur klu sudah maju ya ga bisa mundur khus bidak kecil...,0.0
UgzOGqKe_uPshnKrBip4AaABAg,unyu_unyu 0909,Yg masih bisa hidup sampe skr...harus bersyukur....ditengah pandemi banyak yg kelaparan,0.0
UgziZu3BaWCW7-2nK3V4AaABAg,furqoan prabowo,"MENURUT SAYA SIH GAGAP YA PAK JOK UTK BERDIRI MENJADI PRESIDEN. TERBUKTI DARI CARA BERPIDATO,TIDAK LANCAR BAHASA INGGRIS, GAGAP TERHADAP HAL URGENSI (PANDEMI INI). KALIAN PENDUKUNGNYA AKUI LAH, JANGAN TERUS CARI PEMBELAAN, JANGAN GENGSIAN.",-1.0
UgwwrVTHbm49aZVtwgB4AaABAg,Kita ada Disini,"Tatanan baru!
Tni polri-->Guru
Masyarakat-->Murid
Pelajaran-->Disiplin",0.0
UgyQuLpqYaUgt5y3lut4AaABAg,Nurcahyo Urip Widodo,Coba dong lihat pos cek point ada aktifitas gak...kosong boss,-1.0
UgzaMUqE4OvzT-slrYd4AaABAg,Khanifah Rohmah,Rakyatmu sudah mendahului kebijakanmu pak de,1.0
UgyXaIRa875WT_50M5F4AaABAg,Kiky Saputra,"Reporter & media :kalian dirumah aja kita yg bekerja
Rakyat kecil :kalian yg makan kita engga 😂😂😂",1.0
Ugy4s8gmiKm_hYC-gcF4AaABAg,Ais D channel,"Tni polri harus tegas untuk mendisiplinkan masyarakat di tempat umum, krn warga kita terkenal bandelnya",0.0
Ugy6vWO_fbLXfDGUaKl4AaABAg,Retno Febriyanti,"Kenapa pada ngehujat? Ini programnya bagus loh, karna yg kita lagi hadapi bukan cuma pandemi tapi juga ekonomi yang bener bner anjlok.",1.0
UgxMo8tEbUJyNaI_-cx4AaABAg,Robit Van,"Telek telek bagimana nasib orang kcil cuk klau trus""an  begini",1.0
Ugw3DLRgbIPqRXfu-RF4AaABAg,sembilan satu,mau ga mau emg harus new normal drpd perekonomian hancur.. sama2 mati kena corona atau mau mati kelaparan?,1.0
UgxKIgdfDklPih6h9YB4AaABAg,Sora Aira,"Mayat positif covid ditolak. Petugas kesehatan dilempari batu. Warga positif covid diusir dari kontrakan. Petugas kesehatan yg nanganin covid diusir dari kosan. Mental warga masih kek gitu malah mal dibuka lebar. Ngeri RS gak cukup aja sih. Sekarang aja yg positif dirawat, kamarnya barengan :(((",-1.0
UgwLCWUZI8Ay9KF_TsF4AaABAg,Chindy irarya,Gimana pak mahasiswa yg harus balik ke kota study tdak bisa dikarenakan persyaratan yg trlalu berlebihan,0.0
UgxwPkep-0j8WIaOOBB4AaABAg,Inerz Official,Hehe.. ya percuma jg dong. PSBB mubadzir.. tapi gpp. Demi ekonomi indonesia biar kuat,1.0
UgxE00WwamoQPO2m5vl4AaABAg,muhammad fahrudin,"Tinggal menghitung hari,Indonesia bakal krisis",0.0
UgwEXQIF9LiCzXmtGrp4AaABAg,suryani _yani,Apa beda normal sama normal baru ya..? Tp kalau baru normal aqu ngerti...pengen ketawa...,0.0
Ugy_pCldhOX6Rtn-y7J4AaABAg,Didik Setiawan,Jadilah orang yg suka bekerja bukan orang yg suka protes dan menghina.,0.0
UgzR7B7q1rJbzJ_2fqh4AaABAg,Jimmowra JMB,Tetap waspada dan pakai masker jika pergi kemanapun,0.0
UgwajG__tUBVDj4s-054AaABAg,Maswan bolang bolang,"Kan udah d bilang sama kapten ruslan buton,memeng belum layak jd pemimpin,memimpun negara sebesar indonesia ini,mending mundur demi kesejahteraan NKRI,seperti alm bpk sueharto,beliua ikhlas mengundurkan diri sebagai presidin demi menjaga k damaian NKRI.itu baru jiwa pemimpin
Legowo",-1.0
UgztTczBGEzI-FF_Er94AaABAg,Uswatun Hasanah,"New normal tapi korban terus bertambah setiap harinya😤, apa landasannya membuka semua akses? Jangan cuma karena duit, keselamatan rakyat diabaikan. Apa jadinya kalau sekolah dibuka? Belajar dari Prancis, 70 siswa positif corona setelah sekolah dibuka kembali.😷",-1.0
UgzUkA6qq1cnEAL-T8h4AaABAg,The Rising Son,"Intinya yg lemah bakal mati, yg imunnya kuat bisa bertahan. Semoga keluarga gw bukan org2 yg lemah.",0.0
UgyQC7ENaNExpnKjq4l4AaABAg,Egy Randika,Bekasi turun tapi di luar kota naikkk wkkwkw,0.0
UgxOmSjH6Atu93Dolwl4AaABAg,wwwの uta,"Jalanin new normal pada padahal kurva korban positif malah terus menanjak? Gini emang punya pemimpin yang kelewat cerdas. Yang dipikirin ekonomi Mulu, bukan malah SDMnya yang dilindungi, secara gak langsung negara gagal melindungi hak2  rakyat Indonesia untuk mendapatkan keamanan dan penghidupan yang layak",-1.0
Ugy8xhqLkCrR2LrRJ314AaABAg,Ichsan Lawliet13,herd immunity welcome to the jungle everyone and goodluck,1.0
Ugx3E-w0we3SLyKTDCZ4AaABAg,Zais Za,Sehat selalu pak presiden tetep komitmen tinggalkn yg nyinyir,1.0
UgyyPTK_RHYLwFPpDFV4AaABAg,Dedi Faisal,Masarakat benar2 pusing melihat keputusan dn kebijakan pemerintah yg berubah2. . Gk pernah ada yg tuntas 1 kebijakan. Pusinglah.,-1.0
UgwLPUVRdTGpKzH1GMN4AaABAg,Muhammad Fisabilillah,"Kebijakan apa lagi ini kok gonta ganti gk jelas gk konsisten jng sampai rakyat jdi tumbal, ini adalah virus berbahaya sampai skrng blum ada negara yg mampu beradaptasi dng covid 19. Pastikan dulu covid 19 sdh mereda baru terapkan kebijakan ini. Pemerintah pusat terlalu terburu2 resikonya virus bisa semakin menggila. Kementrian kesehatan lah yg seharusnya lebih berwenang dlm hal ini tpi anehnya saat dibutuhkan seperti ini malah hilang bagai ditelan bumi.",-1.0
UgxfDUT4n4eVcX_y0Yp4AaABAg,ananda syarief,"gw sih mending keluar survive daripada diam sama"" mati",1.0
UgyJQqY6NcnpSrDxo6J4AaABAg,Ꮍoυng Ᏼɑbɑ,"Est enek asli enek beritane Corona Iki nek gak lockdown, psbb, seng new normal lah, masyarakat dikon diam dirumah kerja dirumah belajar drumah, Iyo smpean wong"" sugi yoiyo wae, wong melarat arep ngunu lah piye, misale kuli bangunan, mosok arep bangun omahe Dewe😅, gppo nek pancen dimodali karo dgaji🤣",0.0
UgzrHh61BPuV9aRmmVZ4AaABAg,Markita Farm,"Ini masa yg genting sahabatku sebangsa dan setanah air. jaga diri dengan mengkonsumsi mpon-mpon, berjemur, makan-makanan yg sehat agar imun kita kuat🙏",0.0
UgzphqAlwQoeMeWqcHJ4AaABAg,Pejuang Konten,"Jangan sampe orang yang jualan es cendol sendirian terus datang, petugas berjumlah 10 orang untuk menertibkan 1 penjual. Yang buat rame siapa?",0.0
UgxVH0wMk4XdjqVHBEh4AaABAg,Alin lin,"Indonesia itu maju kena mundur kena,kl keadaan sprt ini ekonomi hancur,kl maju new normal bisa jadi fase gelombang 2 melonjak(krn bykan klaster lokal)",-1.0
UgxKpVU9h628rz2dN0l4AaABAg,The Voyager,maksudnya gimana ya ? pemerintah aktif membuka tempat2 keramaian kembali tapi dipasang tni polisi supaya tidak ramai ?,0.0
UgxCDSMal1FtGeowCUJ4AaABAg,Mas Abror,Alhamdulillah. Semoga semua segera berjalan normal,1.0
UgxcxxjuDvk545XB_154AaABAg,solagracia & luckretia,"Dear:pak jokowi.. Pak kenapa setiap di depan media atau dimana pun kok jalan sendiri, sepertinya tidak didampingi.. Salut pak kerja sendiri terus dan maju terus.. Semoga pak jokowi sehat terus",0.0
Ugwjg_PtDE9lVNXSmf14AaABAg,khusnul yaqin,"Pak PRESIDEN pejuan konspirasi
Covid19 itu gk mematikan hanya saja di besar2kan media",0.0
UgyCEL3dQf4V7KLZiPR4AaABAg,Sis Wadi,"Semoga segera berakhir dan semua bisa nyari nafkah normal seperti biasa ya Alloh,amiin.",1.0
UgwWEZtUTxljvn-4Pb54AaABAg,TA N,Bagaimana mekanisme perlindungan terhadap kelompok2 rentan seperti manula dan orang2 berpenyakit saat pemberlakuan New Normal? Di Australia sudah nyaris zero rate of new infection dgn kurva yg sudah melandai berminggu2. Beberapa hari kemarin sekolah sudah dibuka di wilayah NSW. Namun akhirnya ada sekolah di wilayah NSW yang ditutup kembali krn ada beberapa students yg terinfeksi positive corona. Mohon perlindungan utk manula dan kelompok rentan lainnya...🙏🙏🙏,-1.0
UgzK4RGU7UkIzdsFRJZ4AaABAg,Revita Ajja,"Persatuan rakyat Indonesia yg diperlukan,  kesadaran diri masing2,  gak perlu tengok pemerintahnya,  yang terpenting kita untuk Indonesia & Indonesia akan bersama kita,  negara ini milik kita rakyat Indonesia bukan pemerintah.. Seperti apa kita (rakyat)  yaa seperti itulah Indonesia,  kita baik disiplin & cerdas maka Indonesia jaya bukan impian lagi..",0.0
UgxSYUGJpokC3K-frN54AaABAg,Hafidz Sadam,"Pemerintah jangan terlalu percaya who,karena who bukan tuhan

Semoga sekolah buka juli khusus daerah yang aman,yang zona merah tutup aja",-1.0
UgwKtqoINYuwicypp9N4AaABAg,rahma Nurawali,Kita minta perlindungan sama Allah aja..,0.0
UgwXXzae8wqGIxpUlCJ4AaABAg,31_Wahyu Sakti L_XI MIPA 5,"DAH CAPEK GUA SM NEGARA INI,MAKIN HARI MAKIN ANEH",-1.0
UgyzVtFaNWL3WjC4DO54AaABAg,RAFLY ZULKIFLI,New normal atau Backward (Back to Normal). Kita yang belum apa-apa sudah mau NEW Normie .,-1.0
UgxbPAQbb_1cTHedQRd4AaABAg,sayasuka Im3,"Yg punya uang biasanya belanja sepi hepi2 sekarang koar2 takut rame nyalahin pemerintah, yg g punya uang sekarang berharap kerja kembali. Congor nya manusia",0.0
UgyAX5LjaLCyGLWAPQ14AaABAg,Iqshazan hakim,"Saya yakin pak presiden sudah memikirkan dan berusaha melakukan yg terbaik. 
Sehat sehat ya pak, semoga Allah mempercepat perginya virus ini.
Buat yg selalu menghujat pak Jokowi, sudah berbuat apa kalian sm bangsa ini,",1.0
UgyI_4fVL-hyvBnFXUt4AaABAg,Frans Setitit,Tunggu saja hasilnya kalau memang menurun syukur kalau menaik siapa mau help??,1.0
UgxiinzozMcFP3rw2bF4AaABAg,Faizal M,"Sekarang lonjakan listrik naik sampai 50% kemarin sebelum corona aku cman bayar 300 perbulan. nah sekaran pemenrintah angjurkan d rumah aja tapi pembayaran sampai 700 ribu perbulan,  
Yg aku mau nanyakan bgaimana perhitungan pemerintah ada yg listrik gratis dan jg potongan sampai 50 %...sedangkan yg tdak dapat listrik gratis dan potongan 50% itu pembayarannya melonjak sampai 50%",0.0
Ugw_GFPbLeh_dadBicl4AaABAg,ARULL STORE,"Setelah gw diphk baru ada kata New Normal?? 2 bulan lalu masa covid masih rendah, skrg udah tinggi bru ada kata New Normal?? Kocak sih",0.0
UgzYCPNYW1zOZxzWSbR4AaABAg,Fahimi Mustafar,Gimana dengan sekolahan? Adakah anak2 sekolahan bisa adaptasi dengan situasi sekarang?,-1.0
Ugx3OlcXZMlB41uotKx4AaABAg,Dunia Teknologi,"Sia sia gua di rumah aja ga kerja Selama 2 bulan lebih ujung ujungnya yg positif nambah banyak ,bukannya kurangin dulu yg positif ini ngeluarin rencana baru, yg sekarang aja masyarakat masih  bandel, apa Lg new normal",-1.0
UgzX5GjxIUU5CjQ95Gh4AaABAg,eko atm,"Ayo lanjutkan Bapak Presiden petugas partai kembalikan lagi kondisi seperti sebelum maret buka semua fasilitas umum...corona dapat sembuh sendiri cuma seperti flu biasa...cukup makan nasi kucing, konsumsi empon2, sering berjemur sampe gosong maka corona akan enyah sendiri...corona tidak akan berkembang di negara tropis seperti indonesia raya....",1.0
UgzKvsRoUIw--tkLJVJ4AaABAg,REMPONG CHANNEL,SEMOGA IMIGRASI INDONESIA  CEPAT BUKA   DAN PARA TKW HONGKONG BISA TERBANG KEMARI LAGI,1.0
UgzchHFZCDIm9sRH0r14AaABAg,Hari Siregar,"Jd simpelnya krn udh gada duit en tekanan dr brbagai pihak, jd pemerintah mengubah peraturan ke new normal",0.0
UgyozkoJCE4L_gx0SPN4AaABAg,Ida Dewi,"New Normal adlh suatu kebijakan utk memberikan legalitas kpd Taipe2 2 China n keturunan China agr dpt keluar n beraktivitas 

Jdi nanti klo korban makin meningkat , kematian makin meningkat, yg d salahkan pribumi Indonesia tidak menjalankan protokol Kesehatan.

Benar2 pribumi Indonesia d bodohi n d korbankan hanya demi pemilihan walikota solo dpt d jalankan krn s bocah udh gk sabar

Salam",-1.0
UgzwPTCGnSyv7vO4OXl4AaABAg,Elok Agustin,Ya mending gitu.. d bikin normal..jangan beritanya corona mulukkkk.... !!! Ttp kbjkn pke masker.. dan orang2 sepuh mending stay drmh aja,1.0
Ugy-_mHwPgus6stty7J4AaABAg,Aditya Rizky s,Produktif dan aman covid. Keren si. Hahahaha,1.0
UgyErCHwyI_VIcmaxZx4AaABAg,elis Lisnawati,Normalkan juga tempat ibadah.biarkan org sholat berjamaah lagi.udah sebulan di masjid deket rumah sy tidak ada jumatan😔,1.0
UgwAucANog_7JH9q9IR4AaABAg,Reza Andre,"The new normal gmn,  yang positif aja bertambah terus haduhhh mikir dlu dong sebelum bertindak",-1.0
UgzUUTPTSRE-9PzmPCd4AaABAg,Patah Kayu,Mudahan yang nonton video ini bersyukur akan kenikmatan yang sebelumnya di berikan. Dan jangan mengeluh,0.0
Ugwc7hC3ZmryyLSMAz94AaABAg,Moch Akid,"mending damai aja sama neng covid nya...neng covid orang mana pa..manusia suru damai sama mahluk yg ora keliatan..
besok rubah lagi aturan nya..pa ridwan kamil masarakat sudah di siplin..tinggal bp yg harus lebih di siplin..pejabat yg harus di siplin..tuh di mal masi bejubel manusia di bandara di terminal..",1.0
UgzNkbdK9OBNqUh7NWZ4AaABAg,Tania Nur Azizah,Pak di desa panumbangan ada tuh 3 positif corona berkeliaran dipasar🤦 kerjasama dong dengan wali kota juga skalian kepala desanya,-1.0
Ugy-ABZ09pX5WJ5RcVB4AaABAg,Yoga yoga,"awal virus dia tak mw lockdown bandara,skrg dia yg pusing dengan kebijakan aneh2 ..resiko punya pemimpin planga plongo",0.0
UgyNjzJGiWyOoeV-X-V4AaABAg,theRiz Batam,"Ini tidak benar.... 
Buka aja semua public itu.... 
Nanti kl corona makin mewabah... 
Ente kelabakan.... Negara lain nunggu benar2 bersih n bebas dari corona. Nah ini. Buka sebelum bebas corona. 🙈untung gue bkn manusia yg doyan keluyuran. 
Stay safe guys......",-1.0
Ugx6HCI_Sjqmg1x_okB4AaABAg,Firliana Subagio,"Yang faktanya Low pendidikan jangan salah paham komentar saya ya ..... di baca dulu, di renungi baru di komentari. Saya akan berkomentar dengan singkat jelas dan padat...

Pandemi Covid TIDAK AKAN SELESAI sampai ditemukannya vaksin. Kapan vaksin itu ada? Kita juga gak tau

Selama menunggu vaksin yg bisa saja 1-2 tahun atau bahkan lama jadinya, apa mungkin kita melumpuhkan negara? Gak mungkin karena di dlm negara ada manusia yg perlu makan, berkegiatan, berkebutuhan.

Lalu apa yg harus di lakukan sambil menunggu vaksin? Membuat perencanaan yg sesuai dengan pandemi yang ada agar tidak lumpuh juga perekonomian bangsa.

Untuk covid ini perencanaan apa yg dapat dilakukan? Kita harus tau cara penularan, penyebab, pencegahan dan segala aspek tentang COvId
 Barulah kita tau kedisiplinan individu itu memang penting. Percuma pemerintah bilang jangan mudik, jangan ke pasar, jangan bergerombol, jangan di keramaian, 

Yang pada dasarnya pemerintah udah larang tapi manusianya ngelawan, menyepelekan, bahkan nekad, sampai pemerintah di musuhi,

Kalau di biarkan pemerintah juga di salahkan, di caci gak becus kerja, gak disiplin, plin plan dan bla bla bla...

Jadi kalian masyarakat mau nya apa?????

Hanya sebuah kritikan pedas bagi pemerintah? Atau salinan mengadu domba dan terbodohi atas oknum tertentu untuk saling menjatuhkan?

Dokter dimanapun sudah mengatakan, kalaupun covid ini di beberapa wilayah udah menurun, gak ada ceritanya dia bakal berhenti kalau gak ada obatnya dan vaksinnya. Jadi bukan salah pemerintahnya tapi manusianya bisa gak di atur dan di arahkan",1.0
UgyE7aJi0b6NDKkqoIt4AaABAg,Harry tanus,"Kalo pemerintah seenaknya udah gausah ada yang keluar2 belanja, jadi pajak gaada yang masuk, kerja ya kerja aja.... Sekalian biar chaoss...",-1.0
UgxhOKlXS2a8Fdd8ZYV4AaABAg,Maida Safabakti,"Lihat dr cara pakai masker saja aneh, bagaimana kebijakan nya",-1.0
Ugy3VSZj_4ofg5CB2fN4AaABAg,Admojo Mojo,Kalo pengen masarakat gk ke mana2 TUTUP SPBU.,0.0
UgwlaAU9cfNiNjO9oLd4AaABAg,Sulaiman Mansyeh,Selamatkn perut masing2.. Baru pas bapak.... Di siplin dulu penjabat bapat tidak perlu Di siplin rakyat.. Penjabat bnyak kacau balo.. Bagi Wang rp600 bnyak ngak dapat Di mana2 tempat..,1.0
UgwUXNqXE7WiqmA8hLZ4AaABAg,Alda Risma,"Kenapa bukan pasar tradisional yg di tinjau boss??? 
Kalo mall mah gak usah di tinjau, secara tempat bersih, tertata rapi, kerumunan tidak terlalu besar dan berdesak desakan, ada petugas cleaning service nya dan saat di pintu masuk ada security yg memeriksa suhu tubuh. Coba bandingkan dengan pasar tradisional, lebih banyak kerumunan di pasar tradisional, kurang tertata rapih, tidak ada cleaning service, tidak ada security yg mengecek suhu tubuh saat mau masuk pasar dan lebih banyak yg datang ke pasar tradisional dari pada ke mall karna sebagian besar masyarakat bawah klo mau belanja ya ke pasar tradisional bukan ke mall. Kelihatan sekali berpihaknya kepada siapa?? . Yg di jaga itu rakyat kecil yg ke pasar tradisional pak dan para pedagang pasar.",-1.0
UgwYrHl8uWec0NnBgch4AaABAg,Asal Aya,"Dia tuh udah tahu kalo CORONA itu udah SELESAI tapi dibuat MOLOR biar masih dapat bantuan dari luar karna sebenarnya dari keterangan agama pun bln mei itu setiap wabah insya Alloh berhenti jadi jngn lebay terus ajah di umumkan bahkan terus bertambah kan ANEH tuh kan yg dibilang EMIL pun bnyak yg zona merah sdh jadi zona hijau tapi anehnya jmlah positif selalu bertambah ampe 23rb seolah lebih mencekam dari ASLINYA .
Dan aslinya sdh SELESAI marilah kita berdoa dan bersyukur kepada Alloh atas rahmatNya kpd kita hambaNYA...di negara eropa pun sdh dibebaskan..",1.0
Ugzq1m0ITnFsvQs11CB4AaABAg,Radikal,PSBB aja byk pelanggaran mau buru2 new normal. Otak dah normal...,-1.0
UgxpZE6I8M7CcXEk2V54AaABAg,Rizky Auye,Adaptasi normalisasi naturalisasi ahhh sudahlah,0.0
UgxVpfdmiOWYS4TBX294AaABAg,LOKER n ENGLISH,Semoga Indonesia segera baik-baik saja...,0.0
UgyYhKe_f_frCMWzmid4AaABAg,Yus Jacket,Loe aja kaga disiplin....belanja itu ke pasar.....memakmurkan warung dan toko umat,-1.0
Ugx-APvNMysKqVabsKR4AaABAg,Hafiz ali Alkahfi Ali,"Kenapa ya..
Gue eneg bngt ama bapak bapak yg ngomong ini.",-1.0
UgxaAKAIJ_K3b43w5sh4AaABAg,Om 1Lo Vale,"Bangun dlu RS & T4 karantina khusua COVID.19 , dan open recrutmwnt team medis sebanyak-banyaknya",-1.0
UgwALn-_eObuZBPZvx94AaABAg,Mohamad Syariel,"Nownormal natidulu lah pa.pres kl faksin corona udah ditemukan dan bener,,tersedia bukan apa,, takutnya masih ada kasus covid dan kl sekarangkan justru makin meningkat. Tarmalah gondto",-1.0
Ugz-yxHYR0GlU0JDCHx4AaABAg,"Lina, sumawe87","+62 
Yakin kita kuat  semua  bisa..
 Selamat beraktivitas dg new normal??
Belum  bisa di pastikan   .. kapan akan berakhir   pandemi ini ??",-1.0
Ugw8dFrbkCObUCVSSIp4AaABAg,Septri Nimelda,"andai yg banyak terkena korona adalah mereka para pemimpin, mungkin masalah korona akan sangat serius ditangani, engga seperti sekarang,",-1.0
UgysGTxSgJMc9E4MK054AaABAg,Nuryadi Rohmanto,"Yg aman hijau gara gara kebijakn nih, bs bs jdi zona pink pak..... Bhya... Sembhh belum malh ...... Liht aja gara gara byk orang berkerumulan di pasar indo covid meningkat....  kayknya pengen membiarkan, mati mati deh low... terserah",-1.0
UgxhpB3b46GA9tvmr-p4AaABAg,no one no man,"NEW NORMAL
mari kita hidup berdampingan dengam corona demi ekonomi indonesia bukan demi keselamatan rakyat indonesia..
HIDUP NEW NORMAL",1.0
UgzFPl8rE2zDjHcrI8d4AaABAg,Suanda Dipradja Advanture official,"Untuk saat ini yg paling tepat adalah tutup penerbangan internasional, baik itu tujuanya untuk bisnis maupun jln""..
Dan pengiriman paket / cargo yg akan masuk ke indonesia dr luar negeri, harus di sterilkan lebih dahulu, terutama barang cina yg menjadi penyebar virus konspirasi ini...
Bila 2 faktor itu tdk di jlnkn, apa pun kebijakan yg dilakukan pemerintah cuman sia""...
Krna disaat WNA yg masuk indonesia awal mula negatif, tdk menutup kemungkinan 14hr kedepan positif...",-1.0
Ugx4d2_dk4jKOn_fs954AaABAg,City Hunters,Knp hrs nunggu bln juni.. Knp gak sejak dini.. Nunggu bln juni ya udah 100rb orang pk...,1.0
UgxfkHIvvKlb1Z-v8qZ4AaABAg,Agung Tanz,Mall di tutup pemerintah ga dpt pajak...uang lbh penting..nyawa cuma titipan..di lihat aja lho..pemerintah bebasin tempat ramai..sbntr lg yg positiv naik berlipat lipat  lbh bnyk dr yg sblm nya..psbb cuma akal2an doang..pejabat tambah kaya rakyat sengsara..ntar udah mulai naik be lipat2 yg positiv baru bikin aturan baru lg,-1.0
UgzJZgLJTGdyH88cAXN4AaABAg,Cooking Class,jadi kemarin tahanan penjara di lepaskan sia sia dong..,-1.0
UgzLHb-bq-bGGt6IB0B4AaABAg,Mukhammad Ibnu Adam,Kenapa ibadah baru dibuka pada fase 6 sedangkan pasar di fase 2. Pasar lebih sering ramai dari pada tempat ibadah,0.0
Ugz9krJ3dxLeGrjQjtR4AaABAg,Sealsss F,Kalo mau new normal tuh harusnya kurva covid nya melandai dulu dan semua fasilitas dan protokol kesehatan sudah terjamin semua. Ini kurva lagi naik2nya malah new normal -_- new normal apaan itu herd immunity. Seleksi alam. Bahasanya dibeda2in aja. Hadeh,-1.0
UgwTaIgnSc91Sy_xowp4AaABAg,Fitri Sholeha,"Jangan bilang tim medis itu pejuang karna tim medis itu di bayar lembur,lihatlah masyarakat yg kurang mampu karna gara2 psbb susah cari pekerjaan susah cari penghasilan termasuk saya.",1.0
UgxMNQNHrJEA9nW7sA14AaABAg,Tra Muji,Kenapa baru sekarang kerahkan tni ..malaysia dr dulu kali dh terapkn,1.0
UgzBql1t_HO-Qzz6dP54AaABAg,Beni Sa'bani,"Suka-suka kamu aja bp Presiden, mau ngomong apa! Tahap1, tahap2, bodo amat. Terserah! 
Yang pasti rakyat mau kenyamanan, keamanan, ketentraman, dan juga kesejahtraan!",0.0
UgyGenjpsawlLi924BZ4AaABAg,Itak Nrs,"jangan pada komen ga bener , kita berdoa aja semoga apa yg dilakukan pemerintah bisa berjalan dengan baik lancar . para tim medis dan pemerintah juga sudah berusaha semaksimal mingkun buat masyarakat . masyarakatnya aja yang kurang matui .",1.0
UgyZrJbWe3FaWSk1ZCN4AaABAg,Andrias Supriyanto,Pandami covid 19 sulit hilang tanpa vaksin. PSBB dan lockdown tidak cukup untuk menghentikan penyebaran..  sedangkan sekarang jumlah pasien postif terus meningkat dan perekonomian kita juga sekarang terus down karena covid 19..   Jadi kita harus memilih salah satu mana yang lebih mungkin kita selamatkan.. Dan perekonomian yang paling mungkin kita selamatkan.. Dan untuk Covid 19 nya kita berdoa dan berharap semoga vaksin lekas ditemukan.. Dan kita mulai hidup baru.,1.0
UgzuNEQu6abHtyGE9OZ4AaABAg,Tentang Dunia Akhirat,"New Normal..!!

Belum normal bila shaf sholat masih memakai jarak..!",0.0
UgzSjIkpkqMlXtjmzEx4AaABAg,Nier Automata,"Org org yg 3 bulan dirumah aja
Dan denger kata new normal
🙃🙃🙃",0.0
Ugy8DO-KGhVz_xNkZHB4AaABAg,Nenk Suma,"Kebijakan aneh apalagi ini??ditengah pandemi aj nggak ngapa2in lbh baik pny presiden jahat kya donald trump ngasih perkluarga 18jt remaja single 12jt ank2 5jt pengangguran dbiayai pemerintah smpe mereka dpt krjaan...pola pkir yg hebat krg baik ap donald bebek?sgt mmperhatikan wargany smpe berjuta2 dwit lngsung msk rekening sndr2 biar ga ada oknum nakal pmotong bntuan pinter jg trump wlw bacod ngaco.. di indo?katany presiden baik e mlah pajak dmn2..byr listrik mlh naik,bpjs naik,bbm ttp mhal wlw minyak dunia turun..jgan harap..bntuan blm smpe keburu ada korban kelaparan bntuan 600rb aj amburadul intiny di indo klu lu kuat slamat klu lemah y mati jdny drpd pusing mikirin wargany",-1.0
UgxQ4j4tNUFdnd0Nt2R4AaABAg,rohman sahid,"Mudik vs pulang kampung
New normal vs herd immunity
Indonesia terserah 😅",0.0
UgzMEmvumZ8BqSQSaLt4AaABAg,Josep Irawan,"Giliran rakyat nya kelepek kelepek, pemerintahan nya labil gak jelas..
Kalo niat new normal mah dari dulu ajh kali, ini udah ribuan karyawan di rumahkan, kena PHK.
Di kira cari kerja itu segampang bacotan nya apa.",-1.0
Ugxtbfxg6-WBXZn-BlR4AaABAg,channel sembuarang,Aku berdoa ke pak jakowi agar ekonomi indonesia NORMAL KEMBALI ........,1.0
UgwOfXQd7nE9Pio9fcZ4AaABAg,Pesgoal TV,"sendainya cina jujur dan cepat tangga Corona tak akan menjadi Pandemi

seandainya indonesia tegas langsung menutup pintu masuk ke negri ini, Corona gak akan menyebar separah ini

tapi nyatanya apa? ujung2nya tatanan baru, kata2nya udah kaya kata2 yg dijelaskan di channel FE101 entah kebetulan atau gimana.  intinya Terserahhhh !!!",0.0
Ugx21S1mRki4cSTvvcV4AaABAg,Emelia Lia,"PROGRES SUDAH TERLAMBAT BOS...ENTAR TUTUP,ENTAR BUKA..ENTAR TUTUP ENTAR BUKA NGGA ADA KETEGASAN ...SEPERTI PERANG..PASUKAN MUSUH SUDAH MENYERANG,INDONESIA MASIH TIDUR",-1.0
Ugxwtxd29F2bqHCxCo94AaABAg,Agung Dimas,Prank teros ini orang omonganya plin plan,-1.0
Ugy08yArLaT3IEuKcGB4AaABAg,Ariel Arul,Terserah yg psti ga jelas makin ga jelas knp pusat grosir yg ga di mulai malah mall makin ga jelas,-1.0
